"","Distance_km","Elev_m","ET14_mm","ET15_mm","ET16_mm","ET17_mm","ET18_mm","ET19_mm","ETMN_mm","Distance_m"
"1505",75.25,1149.30662015444,1085.97002253014,1136.85724432666,1293.03320951862,879.97894127141,1104.80243684255,1167.86916449057,1111.41851345268,75250
"1506",75.3,1147.81570005908,1177.31806829381,1114.84634528756,1393.19917448772,951.021076186828,1192.82403097431,1261.72626681818,1181.82248080735,75300
"1507",75.35,1150.43862151721,1130.02644951654,1063.9041394955,1327.69897437904,931.008914212523,1147.08771949124,1214.50866310233,1135.70584213511,75350
"1508",75.4,1151.64789391629,943.663966745574,945.812666588195,1155.76879350044,759.413806891676,885.616040089887,1029.35536174478,953.271772593426,75400
"1509",75.45,1153.55661506271,821.44700641151,808.883507684622,940.623178768028,684.209077110947,791.881069760822,882.90611503101,821.658375433972,75450
"1510",75.5,1153.96930967687,704.228392124653,567.479017544405,729.106233591263,539.192604135657,673.255956472771,704.328637344656,652.931827213953,75500
"1511",75.55,1152.93544232091,588.936104754385,489.980649136244,636.965312413368,502.263996244389,611.065543265233,612.514108715612,573.620919647292,75550
"1512",75.6,1153.47351035384,595.690789289387,523.265681136778,650.623288715782,490.507111126838,640.040758176095,663.7137268302,593.973568295253,75600
"1513",75.65,1152.83190188749,949.832095500517,892.836936128482,1012.20531567262,747.981421041145,910.608776668711,1007.52573501117,920.165091801854,75650
"1514",75.7,1153.45222332711,953.478376685837,913.825331110361,1053.1358270494,770.032676119601,930.601774658873,991.81847743863,935.482054462684,75700
"1515",75.75,1156.49941852272,698.290965467121,616.977903058891,675.642043437929,472.839160314404,594.432928039726,581.565553965048,606.624783498604,75750
"1516",75.8,1152.98209600184,607.666461919653,526.827049429557,574.797308924616,398.318368110332,468.045709204202,526.594473563353,517.04156553389,75800
"1517",75.85,1148.36570247782,739.220945176715,671.221026356165,743.031232528513,512.814258726193,625.165188890861,655.425061310812,657.81297137003,75850
"1518",75.9,1151.49850720661,722.375403371825,603.892524605805,742.611194821479,510.555573258496,636.375357718171,681.516945134754,649.554484989216,75900
"1519",75.95,1148.39318013563,573.098654054057,554.644071801496,649.399461533072,423.827962585189,569.430665384406,559.031686792921,554.905402996461,75950
"1520",76,1148.82976941859,941.91880451507,522.441094438149,593.09847818969,410.235645802791,481.573842409252,463.532345381045,568.80004295523,76000
"1521",76.05,1153.46240067504,497.461806022858,482.48176126227,533.172493650455,371.62503967355,475.34233544742,461.995329713463,470.346456244988,76050
"1522",76.1,1136.73505774401,512.2083665904,467.006989524433,500.127919104242,358.136974191548,433.842284879442,454.013913789357,454.222723044615,76100
"1523",76.15,1142.94644470813,584.20483069335,379.916015229396,415.340707942524,280.999817815109,289.260910217668,315.064407689766,377.464442762037,76150
"1524",76.2,1150.18855081995,811.717001419799,763.649814530868,920.346528591016,654.29971537013,792.842082560401,825.320673700466,794.695956270936,76200
"1525",76.25,1141.02356194092,464.889989625616,452.821186813226,592.760020584236,406.265482710443,569.212090315068,502.238592437234,498.031250081498,76250
"1526",76.3,1151.49399998695,377.109230382823,377.956652689887,490.776886277845,313.464071946327,383.696078946326,375.479454691782,386.413742265396,76300
"1527",76.35,1155.98541549111,566.566607683522,568.314515779429,704.975312974119,701.427851903551,653.734773422265,568.705964896026,627.287505577474,76350
"1528",76.4,1163.35577667539,577.131847163767,611.812109668391,735.628626269939,622.472129057696,660.937525519614,545.953674865405,625.655975251609,76400
"1529",76.45,1165.59678847399,424.879839001034,487.859039053057,514.800910557226,413.451805181067,440.47259283214,398.187251852441,446.608581739816,76450
"1530",76.5,1163.70158480627,442.887522228977,418.886965782348,520.370857119359,352.98252405428,417.156492880986,390.226952807077,423.751905510896,76500
"1531",76.55,1158.62750656617,555.967313481836,521.845791814153,655.226296710474,471.314661785696,592.357933386588,562.901265635823,559.935527353333,76550
"1532",76.6,1154.0092700199,518.00236741075,528.680126277261,616.291596451134,625.175546163266,532.289693242803,521.418343272666,556.976277918564,76600
"1533",76.65,1151.34049313699,453.617726040212,465.464220148098,566.033708639093,488.082773277137,463.632483839503,474.224783275401,485.175938223384,76650
"1534",76.7,1146.69636545198,334.197175144674,357.856703444971,423.531202031096,278.129772029759,316.145424314015,351.712402801413,343.595446090081,76700
"1535",76.75,1148.15361094172,367.052486844401,329.712252512084,405.931475044881,302.071791386379,302.978090775145,347.295345368476,342.506891729772,76750
"1536",76.8,1152.27066016255,748.390209645681,341.371935997185,436.438763127145,303.754838565815,330.702679103089,346.470721725185,417.854852941087,76800
"1537",76.85,1158.23485838858,468.816353378359,338.688006375341,467.67650704667,326.640963992471,370.544585323129,365.916713211312,389.713870146669,76850
"1538",76.9,1157.21690280697,549.8412390461,399.234473919643,498.389837028773,562.133432333543,440.488713264947,415.537383965218,477.604178458515,76900
"1539",76.95,1153.76793035906,529.325337016658,467.660052530904,608.682446944885,456.796020099393,564.846467071749,547.431160107182,529.123576524509,76950
"1540",77,1149.94022106023,700.578034419729,653.312823389313,875.323885204244,770.673158315778,824.475257026132,861.132744911654,780.915979776225,77000
"1541",77.05,1149.06947055912,340.64931383735,329.56855541339,473.069537646546,431.707607169682,431.542278771833,455.552962781271,410.348370605581,77050
"1542",77.1,1147.39160568519,478.126211468154,290.409370155813,363.994363892058,423.655948230924,239.685169598921,266.823281328886,343.782398266288,77100
"1543",77.15,1145.40616370797,548.785587029085,416.192186835433,532.710551063991,572.802084225446,449.124168784992,429.520725883013,491.522549163373,77150
"1544",77.2,1146.19538424852,531.901757221435,436.906541949306,583.068933922311,418.150973671746,541.069282108202,500.297368707769,501.899139817154,77200
"1545",77.25,1151.14046464571,479.910294575259,429.440818605293,510.295443187112,365.491428832514,435.118890668321,421.145242347717,440.233680816172,77250
"1546",77.3,1151.57754521562,440.68200373938,389.741041154788,451.121671243601,300.746212791532,329.873769533295,321.371593545547,372.25604560514,77300
"1547",77.35,1145.9600952707,446.389357178777,405.939460545784,554.005761529173,378.264559291198,479.938826975385,443.261647814616,451.299934045826,77350
"1548",77.4,1147.64116148011,433.944496376003,419.798582804218,562.113447069738,375.381354586573,491.507151949929,423.950496686915,451.115903610771,77400
"1549",77.45,1140.05126346656,439.130587387967,444.750447181573,540.767736949509,317.747934888924,391.919038673446,402.827584594562,422.857238213763,77450
"1550",77.5,1140.84165855913,490.519854805969,574.853884099147,653.445588196413,408.413191519818,499.658942587427,512.158452687448,523.17497298117,77500
"1551",77.55,1143.46475823207,578.421477407239,650.887469025006,778.799008713921,778.451815022424,680.466808841447,691.207359912699,693.038984599195,77550
"1552",77.6,1138.20545710716,625.044973299433,641.97852818607,837.992285054576,651.074695191078,716.072619536668,774.92320468661,707.847715569026,77600
"1553",77.65,1140.60896241843,473.067571182478,524.021873284946,636.778766624141,396.024272307109,480.343725996314,526.512403941278,506.12477873653,77650
"1554",77.7,1143.03190053029,497.915348480652,543.137776191386,620.27814262985,625.453111329978,475.135049806024,472.243017118899,539.027058748021,77700
"1555",77.75,1143.27632206622,479.806107348751,544.294892720833,641.494593390274,720.556473561533,459.752021031773,484.046137233931,554.991720901057,77750
"1556",77.8,1138.84346182169,415.675169761293,539.502007036864,624.881355713685,641.840225341879,447.64471501321,467.717657944725,522.876871445555,77800
"1557",77.85,1142.01874205373,432.893887187288,526.180962162723,603.843725014917,488.162246325024,428.717686245594,475.266271236403,492.510789920083,77850
"1558",77.9,1141.37790289422,393.013118059723,470.531206275186,626.425694777535,714.666681134414,440.244440154563,503.998331210661,524.81325825344,77900
"1559",77.95,1143.99220121386,371.494468611631,474.220164496957,646.771636150432,699.620029820939,408.588985031555,476.835945264313,512.92188429062,77950
"1560",78,1150.8290164658,395.737163795617,492.666964970895,633.883978123232,718.923098380746,406.706876113154,431.782510066694,513.283437762611,78000
"1561",78.05,1137.86710337774,396.69505195486,506.262599744702,595.176218563181,712.245875470997,402.205736358327,381.071806335969,498.942876919244,78050
"1562",78.1,1127.36926679226,419.449062071861,519.979910729801,586.400224567655,695.763936394815,396.748615906685,360.505893659411,496.474610570089,78100
"1563",78.15,1129.2920545183,355.071806033063,478.260763188969,499.021294423986,605.069119044885,324.600620368298,322.971366353204,430.832501037426,78150
"1564",78.2,1130.35341925494,382.463993846534,496.296753153532,566.574718461325,625.235970024162,385.437674085683,389.560633480457,474.261605081364,78200
"1565",78.25,1123.17628710728,407.418913802819,500.082772104033,612.307661728693,681.417703112412,406.983409902452,423.409069400749,505.269911502667,78250
"1566",78.3,1124.77024689583,394.026337595833,516.452090310063,591.751280607496,670.7456739855,375.81117010405,411.855465488427,493.440344116422,78300
"1567",78.35,1126.87483070978,407.046722146503,478.545729591401,555.101769295643,642.330493339557,329.869751579709,350.20585878794,460.516700855835,78350
"1568",78.4,1128.8282958894,526.402911143419,590.017563900435,733.208899365752,782.637557424665,493.996007097393,537.828004030766,610.681823188216,78400
"1569",78.45,1125.71347990112,531.662489347774,602.737303745267,711.177862721619,786.174757962949,499.683842760146,508.161521188311,606.599642414012,78450
"1570",78.5,1122.91243524962,616.767793527806,671.937805821554,787.744762925089,807.506377369471,591.031288269282,540.42077226819,669.234829444318,78500
"1571",78.55,1126.47806846001,610.871005520932,664.004810335505,830.082160756413,857.403616885046,582.619705574977,609.420767255695,692.400344388094,78550
"1572",78.6,1121.97610464119,531.497375330236,611.626911639708,744.498557565439,784.90388795366,526.742994129896,519.032443552213,619.717028361858,78600
"1573",78.65,1120.63684085944,452.123745139563,559.249012943926,658.914954374488,712.404159022294,470.866282684831,428.644119848756,547.033712335643,78650
"1574",78.7,1120.02241387931,577.797484411988,625.939436636355,732.100244155446,754.087403593669,542.243290545942,524.793056602061,626.160122139999,78700
"1575",78.75,1120.50729163961,600.748133419929,672.752291828247,798.734069298259,801.316427853129,578.578030996709,558.899494328315,668.504726631363,78750
"1576",78.8,1120.99750319449,436.203174775129,533.204014021303,626.231244456556,668.726912779071,429.818856923404,416.67548184555,518.476621770764,78800
"1577",78.85,1121.62747132756,326.56056366097,394.662869761287,496.450141507263,561.237630281394,315.877318458244,301.047632767772,399.30603468844,78850
"1578",78.9,1121.87398009865,419.210145822151,443.48054396192,590.765939649465,620.644626682121,397.239839380109,389.245284182984,476.764412811251,78900
"1579",78.95,1113.57185717687,358.819203167222,399.891960454618,490.319201132316,540.988259614212,295.474943715765,277.632920168561,393.854419763066,78950
"1580",79,1115.53515484311,391.967449759313,438.621086430067,480.113306590084,526.149471704711,283.082376822961,239.927892125089,393.310277259772,79000
"1581",79.05,1121.08692180043,550.349211227651,500.399533375522,590.510813844503,639.602307050143,443.169493463097,339.773348969642,510.634125382526,79050
"1582",79.1,1124.2877820272,496.125514249736,521.393662523472,568.840908441643,632.75940731063,459.106230768236,365.349870187571,507.262580188431,79100
"1583",79.15,1124.83256387558,601.971996900672,633.660331406921,733.830359654887,766.582015268217,626.522235164505,512.723105644171,645.881657480497,79150
"1584",79.2,1122.644394358,543.22829113982,564.634229931337,603.521077155263,653.086534527542,546.11344567672,444.15526864953,559.123131007509,79200
"1585",79.25,1115.89621560603,625.305153356765,688.459256750608,807.384942361178,788.774130559508,641.888038355708,594.694667662234,691.084372629707,79250
"1586",79.3,1096.15145672796,814.252702067878,851.898112338626,1023.63912994227,975.897564547937,841.406428965587,839.542300793217,891.106062117344,79300
"1587",79.35,1104.90092576534,674.831110873342,691.66460239775,801.319989277461,776.735129390881,625.987921026332,563.417135590638,688.992638694204,79350
"1588",79.4,1102.75308883066,458.880657126613,438.311543982966,549.832033590305,580.445815926519,414.837886606261,390.420177933767,472.121346946619,79400
"1589",79.45,1111.92369018997,437.921888168872,404.863094808643,527.643729602317,579.764661823319,399.866775151857,407.356838247476,459.569495374352,79450
"1590",79.5,1119.60871311646,484.112621737383,449.981139048322,580.615407380678,623.361842667583,445.30661195014,447.098128052804,505.07930408202,79500
"1591",79.55,1127.61380617247,665.485139243161,639.546088051166,809.913786974248,840.635699820741,649.126143424337,665.2704926176,711.662901861068,79550
"1592",79.6,1129.03797734317,727.643484211155,741.039457478849,957.77595647114,949.747115338759,780.201073634435,805.815219677083,827.037072307268,79600
"1593",79.65,1132.56010986197,506.336161178236,482.808381848456,613.895221953016,652.447349324187,475.336551443583,478.733247452083,534.926171655989,79650
"1594",79.7,1132.07576840397,884.913479581816,876.947653806266,1091.64466767438,1068.75101190906,884.163421487926,910.52010105075,952.823437486226,79700
"1595",79.75,1129.2946914137,907.286460063464,923.684667716814,1127.26195458639,1061.20423709649,880.490068172734,880.821954142265,963.458229394018,79750
"1596",79.8,1121.86336635764,473.07376473395,511.096501954699,625.350921198972,625.086472782976,462.965733359348,430.585618808789,521.359820214333,79800
"1597",79.85,1107.68094250631,352.536307779815,392.167458325316,486.564708242121,492.545365456253,352.152521999301,356.121110402111,405.347914232219,79850
"1598",79.9,1114.52950509769,349.664065731944,341.607133911742,429.271085853509,476.966176242649,319.766423441511,314.310347404726,371.930871136325,79900
"1599",79.95,1127.040821474,537.996341206474,515.890252689895,645.96713191841,645.888199371696,514.277186911353,475.839406936973,555.976445677135,79950
"1600",80,1130.21910080212,689.214042640707,687.952816229561,845.237150955269,794.854317033315,646.125276480157,626.048592399375,714.905336204829,80000
"1601",80.05,1127.02479746369,503.665108584432,498.252952090592,625.184532980743,624.480077348347,476.521395790235,419.045130628845,524.52486807228,80050
"1602",80.1,1120.77514992311,458.757610173516,424.482114994134,528.732784067845,554.472882611254,437.463434658107,388.820333054239,465.454870099042,80100
"1603",80.15,1122.18562755586,423.978313685865,412.658877726388,503.998663789748,542.572108465665,409.142604110185,372.935377025705,444.214318238086,80150
"1604",80.2,1129.40145796766,396.123580155751,381.669257448397,473.95510893888,517.011386807827,366.467103709563,337.306638813814,412.088842482998,80200
"1605",80.25,1110.44067492194,395.049556386936,393.106579424454,490.311571509989,535.240478514682,379.289454584633,327.948318359955,420.157668413598,80250
"1606",80.3,1102.96395680417,442.340556628051,487.789113785062,585.612715094034,592.694585494633,475.884108277551,415.154042238642,499.912532788343,80300
"1607",80.35,1112.31741191897,578.910000074978,611.397828555781,739.845606219302,716.207349943713,650.924962143159,641.048417943403,656.38902794669,80350
"1608",80.4,1116.22318160858,581.11743980444,606.066344285115,738.416714559642,728.858952135698,630.080542414818,613.468956133111,649.668184911035,80400
"1609",80.45,1115.74858859634,525.104473734993,553.477621826163,667.775351356429,671.170637115725,570.379398858513,557.304390238203,590.868652210966,80450
"1610",80.5,1115.68417892093,523.870190511284,564.319392378789,681.214657065548,678.455379943773,536.633314195163,553.136225443209,589.604862007546,80500
"1611",80.55,1114.3425543907,522.635907287575,575.161162931416,694.653962774666,685.74012277182,502.887229531812,548.968060648215,588.341071804125,80550
"1612",80.6,1114.17348787075,680.603688944908,735.091436254024,887.411649380667,844.761305614502,647.837723358419,753.086894498547,758.132116341844,80600
"1613",80.65,1118.86205157443,598.199759839151,580.446651743815,702.414045176942,705.936187978082,578.652946693615,622.173564222881,631.303863162971,80650
"1614",80.7,1120.61166063541,512.241353781376,514.607007317984,625.054915107286,643.152956962596,509.529214159456,526.023063646634,555.101406137882,80700
"1615",80.75,1127.90347132825,506.528493617762,527.10362384959,646.421014966781,665.149885119513,553.937731543058,513.512899519807,568.775593419527,80750
"1616",80.8,1132.20188479902,521.203513909477,528.501084337136,657.310131441606,679.736847347322,573.462186729154,516.950901038146,579.527430750869,80800
"1617",80.85,1124.17658988672,535.878534201197,529.898544824682,668.199247916434,694.323809575135,592.986641915256,520.388902556485,590.279268082215,80850
"1618",80.9,1125.92574333406,550.553554492912,531.296005312228,679.088364391259,708.910771802945,612.511097101351,523.826904074824,601.031105413558,80900
"1619",80.95,1126.76809015296,393.069943028265,383.907455546366,478.95925059953,516.19145608374,335.849972051233,347.905822109671,409.313981254268,80950
"1620",81,1125.76938713222,416.42081287204,417.218789793197,502.548104768538,524.900897197503,344.607753356471,394.224790446389,433.320174363975,81000
"1621",81.05,1123.5324394268,471.586626378708,486.030020353087,587.556647596262,582.787958040086,435.095343381156,519.25505924333,513.71858929808,81050
"1622",81.1,1127.18596853947,421.711487209043,435.861522847045,524.537863525247,560.72170696018,445.990933327082,421.750913451582,468.429075938984,81100
"1623",81.15,1126.44723229264,451.721556601692,469.136409668501,568.631412441442,598.00794694522,494.344067428168,444.973201448535,504.469113223248,81150
"1624",81.2,1123.52899424644,489.917245621434,509.07878633926,622.136433739076,644.488777435951,538.128282891586,479.625218029642,547.229136935908,81200
"1625",81.25,1122.76940282576,528.112934641176,549.021163010018,675.641455036709,690.969607926681,581.912498355003,514.277234610748,589.989160648568,81250
"1626",81.3,1122.89940433909,566.308623660917,588.963539680777,729.146476334343,737.450438417411,625.69671381842,548.929251191855,632.749184361229,81300
"1627",81.35,1124.62176110827,489.748513777226,445.047065405927,574.85189485121,635.241928951631,521.013118497644,479.916159114847,524.303133778133,81350
"1628",81.4,1123.72242260138,550.431270777201,559.479002170421,705.802810371757,721.540783911567,596.004347904385,525.329733589978,609.764658143112,81400
"1629",81.45,1122.49477402623,637.05420829334,666.578480404587,834.543165853946,816.409044975255,709.781257834864,629.353784206747,715.619980088931,81450
"1630",81.5,1124.68083213945,651.614852800929,669.355070114219,846.084630984758,841.603114673478,749.736469624692,673.242991691948,738.606178142478,81500
"1631",81.55,1123.3809943747,610.284023024977,630.065962437564,778.192953991478,773.710553694207,627.489136623354,604.251227528668,670.665650372996,81550
"1632",81.6,1121.27785504503,631.005806055972,634.827660988825,804.829559989393,790.017963998864,538.749377034924,624.585626524679,670.66934924831,81600
"1633",81.65,1123.40345115883,808.060917626171,747.455152223952,957.897350308339,936.908162197135,721.490580127854,829.634303709518,833.574405206158,81650
"1634",81.7,1126,916.011368355648,846.807921052281,1115.58191243593,1089.94880275453,861.268012696541,974.936700753946,967.425768883766,81700
"1635",81.75,1123.23206458811,969.570502599653,829.097879441686,1112.23615042057,1122.39077507509,958.906233176903,1063.74075163671,1009.32372020764,81750
"1636",81.8,1125.6560637565,991.18743763586,910.422531090732,1251.1916319903,1254.59479313567,1160.37207438384,1213.71437486013,1130.24709982598,81800
"1637",81.85,1127.82703305618,824.615211298476,731.037475168467,996.297647475318,1031.74755305328,948.591033833789,1029.47098174713,926.959992812404,81850
"1638",81.9,1114.26012297574,842.267299562737,796.633754100598,1071.32677063006,1095.4343989654,1012.06930798281,987.409038796423,967.52344947294,81900
"1639",81.95,1113.61196806767,900.208737630068,885.615195478865,1155.92488306592,1109.62266468558,1024.94652794812,1029.96116879375,1017.71321411246,81950
"1640",82,1110.33417905772,1038.95219138408,984.660215565965,1241.4186276935,1203.27622063571,1060.89085509088,1073.46138525511,1100.44319489188,82000
"1641",82.05,1106.26039747328,1136.15045088795,1035.3740610111,1325.25916932491,1290.52748994258,1165.51782556443,1184.09913328143,1189.48800691725,82050
"1642",82.1,1104.41886590894,1230.70516018277,1119.4768558755,1442.07995814818,1381.67983529912,1355.52769651728,1283.59098149073,1302.17679200299,82100
"1643",82.15,1103.31111760896,869.029314231886,774.503233037056,999.499656539457,1092.73463415699,895.369266344988,1003.3294854976,939.077597790858,82150
"1644",82.2,1105.22408268571,484.313154794708,545.440144772151,676.071560112287,777.589183856851,511.626930720043,608.157714146146,600.533141382768,82200
"1645",82.25,1110.50084468042,492.238430387634,600.262011377337,665.358491276707,758.013482758609,587.719677095394,652.192919078297,625.96419329827,82250
"1646",82.3,1119.26476753458,707.963936791603,778.283792762794,868.094592176225,925.048162127934,863.673324750118,865.524357886691,834.764694415894,82300
"1647",82.35,1121.43400954138,812.11593458108,902.784235648726,1019.58150894753,1040.04803097563,944.40333540636,973.046636994842,948.663252358332,82350
"1648",82.4,1124.12342010383,745.769268387636,878.559856493249,915.563129628528,970.121247971731,832.302600127651,871.045240604331,868.893577547239,82400
"1649",82.45,1122.11232495333,792.0244831409,882.248098945194,959.544520785381,995.900948494303,825.827931512462,917.112800300014,895.443110884586,82450
"1650",82.5,1123.0925839899,758.854799039929,782.979390664729,897.752012078589,968.891336121622,782.041262593511,910.49140580171,850.168357544156,82500
"1651",82.55,1127.62332866737,819.261634461256,881.737230833427,949.860996594831,1039.51622622983,847.447306890871,966.573468742546,917.399494536995,82550
"1652",82.6,1131.36234896098,828.138508264687,835.956939314136,1052.81649028491,1071.29547965509,871.678002212475,981.306811503487,940.198684590353,82600
"1653",82.65,1125.27815498999,857.434202349686,809.154998379629,1012.52828926528,1001.5513964778,778.499079814325,874.842275451186,889.001687327283,82650
"1654",82.7,1103.60211484204,818.002806845528,811.641399046224,1007.1849147483,1016.57909162933,795.429557350401,795.850371153795,874.114716222944,82700
"1655",82.75,1107.07677927339,829.125357552277,837.216152386526,1085.00181096593,1044.91465338045,871.743007664309,825.820671325152,915.636952210793,82750
"1656",82.8,1107.06846256624,783.236136431518,768.634834092297,993.948648429588,980.468134451821,808.306264131634,808.778261466327,857.22873392088,82800
"1657",82.85,1106.89791688898,859.018485659102,841.343727868493,1083.79999214956,1052.04547067064,888.908916016352,887.466361642833,935.430481867059,82850
"1658",82.9,1108.11017193264,943.814918752178,903.501799332105,1118.56741088519,1102.62258312225,1008.74227814434,1041.15065447404,1019.73328374624,82900
"1659",82.95,1104.17343700858,709.481646567839,718.510210115285,895.583590118618,915.035281749294,749.422512908393,794.000422219989,797.005580122087,82950
"1660",83,1106.93315986445,768.017424504168,807.124921446908,934.160700941805,950.01115668186,764.384748741668,842.312516698592,844.335248259918,83000
"1661",83.05,1107.89727581962,746.773569634639,802.599354761819,923.578787007803,949.839879682551,742.564751593396,818.647061820318,830.667264176013,83050
"1662",83.1,1116.28432824454,711.385320676112,771.425148226294,862.855010972934,900.038068271351,702.306169599644,770.496591033489,786.417704349875,83100
"1663",83.15,1123.42612646756,634.427150938619,657.72686976649,781.368603427851,843.990363638778,680.322637214198,676.176242968441,712.33536218836,83150
"1664",83.2,1122.56713225541,552.255856689264,590.707745941685,661.399352188789,752.486466256584,585.606828964975,603.770414247276,624.371090369709,83200
"1665",83.25,1123.78535595109,602.888621537796,643.023018473051,724.989478918488,773.270670904129,608.818041095219,613.238054192545,661.038002374431,83250
"1666",83.3,1119.63729319393,644.207367747364,778.027999055419,887.384403735807,815.367925326051,670.644528546568,690.513008306033,747.690858996932,83300
"1667",83.35,1115.48923043676,643.117991140566,754.716784593775,882.759418841384,786.034466194541,724.993975304834,585.824164877231,729.57442733133,83350
"1668",83.4,1111.3411676796,631.207242517942,799.369623371264,814.535239108585,731.12547055399,629.622296965845,500.647255418383,684.417857418715,83400
"1669",83.45,1117.14497772502,591.597766350587,723.989166557455,727.451639511558,674.22357567977,550.951750048425,431.166939054342,616.563484866592,83450
"1670",83.5,1113.59558406013,904.778434736165,968.552174208698,1034.08701348405,851.479375325224,812.19499956931,701.885474815952,878.829608182671,83500
"1671",83.55,1116.3489892502,865.765903271892,928.759620244779,1021.31239052491,881.892663672066,805.401664123174,707.165236296083,868.382923194676,83550
"1672",83.6,1121.95963141776,699.527061673067,727.002907122728,814.496242372564,779.906593271506,639.949746318001,591.94070090362,708.803865980545,83600
"1673",83.65,1121.66413079993,804.635481502739,900.537845485439,1007.70090179726,905.964623490358,812.567549864967,663.811600627401,849.202999840029,83650
"1674",83.7,1121.3686301821,985.613861872731,1023.7458402506,1237.55557068374,1089.35470143491,1038.20673637599,910.468217582508,1047.49082350749,83700
"1675",83.75,1121.07312956427,1004.02237984564,998.266696452073,1211.0158170076,1120.1638484465,1144.44827221089,1045.34803656632,1087.21082794515,83750
"1676",83.8,1117.13279728617,969.793179368982,963.003372080365,1179.01368303603,1114.85868805316,1134.03350767388,1162.11996459834,1087.13701027978,83800
"1677",83.85,1111.73975182446,687.266858273464,667.511442753098,852.405128017481,923.532601112753,749.06147287523,782.927448704416,777.117459097947,83850
"1678",83.9,1112.06052245854,667.616914137978,663.657713523682,834.587045695683,907.630103184425,735.206496929477,661.828973199353,745.08790086505,83900
"1679",83.95,1113.59284211409,849.813184048028,841.875729845096,1000.95872483157,1064.29869279528,840.406702737385,647.676463038212,874.171584899887,83950
"1680",84,1116.98573159747,727.557253507169,753.3346379121,858.914911970785,965.879455015761,775.72896152035,769.400765733943,808.469336380993,84000
"1681",84.05,1119.16265247863,726.028219659566,749.789456834921,804.443173887889,914.132612940887,760.176820726645,700.822773167382,775.898859219746,84050
"1682",84.1,1121.3395733598,793.057829438622,865.303392666582,1047.76446392237,979.249706494125,736.673120489556,960.803251159284,897.141949387976,84100
"1683",84.15,1123.51649424096,857.168637639701,852.475783175036,1045.42626492612,1037.73854898785,775.125664413974,947.271444977267,919.201040682317,84150
"1684",84.2,1125.29432822301,858.796567865738,900.886174457711,1079.04141924669,1070.39410992512,850.156295960305,1009.98333692638,961.542976398698,84200
"1685",84.25,1124.94485870209,943.916816550635,962.973002443593,1148.47747513971,1149.16442502369,1007.43906890925,1051.26560855289,1043.87275507741,84250
"1686",84.3,1123.38507169883,780.410217404072,838.11536137659,973.21336691229,998.798536829884,883.247425518514,936.995981432109,901.79678518734,84300
"1687",84.35,1116.54733622885,794.561356904914,857.41944043515,980.095860238834,1000.64854196013,966.52302347624,939.203917990342,923.075360080725,84350
"1688",84.4,1100.66922420275,744.730307468368,802.389206613297,932.79062346455,937.638044717774,885.264101185876,833.294012200112,856.017691114736,84400
"1689",84.45,1107.2271805364,745.576268995684,834.118497203462,962.428845581917,922.503228804206,859.72575069423,841.963384636164,861.052660854571,84450
"1690",84.5,1114.2708146885,751.318586973672,836.438252541933,965.405083880992,911.045765409756,766.858747316856,824.082042878962,842.524729916144,84500
"1691",84.55,1113.87577562546,836.583784736462,896.091516843431,1046.79260414111,986.623518515368,768.775350662609,897.713831914529,905.430091153559,84550
"1692",84.6,1112.80022499394,682.027708287149,763.316348829346,877.181609691268,829.529980890091,601.501422720186,709.609104727484,743.861022471809,84600
"1693",84.65,1107.70721311816,641.029771564889,731.122138770535,842.633480312936,777.52927262354,515.961665081942,617.421771257973,687.616353631948,84650
"1694",84.7,1109.48182523911,801.416063471846,874.494127258802,1007.49227782039,907.43848747192,648.132259807463,760.842860613054,833.302673281174,84700
"1695",84.75,1111.93312267215,829.301024468015,885.428310472243,972.874136626176,883.156584500833,775.788059525521,761.707131360874,851.375873084756,84750
"1696",84.8,1110.44889286076,970.786559265206,1042.36990622553,1178.09908838061,1010.11267891152,820.408327564269,867.88379178676,981.610073299095,84800
"1697",84.85,1110.17043737726,760.602036052449,870.366860120038,960.30497053346,845.70834994357,813.604860985052,767.331800694542,836.3198005925,84850
"1698",84.9,1094.69474268429,628.368736967188,696.59317891999,817.911609203836,742.854983819686,759.967705997932,719.376796717453,727.512197141396,84900
"1699",84.95,1121.52063078468,828.990132670159,830.493620394106,1002.22439312112,905.964609580589,901.35540740784,894.948471098364,893.996111383297,84950
"1700",85,1109.37230417182,1129.54855878549,1144.79406367031,1366.32056180894,1139.46249060046,960.780231413331,1081.88643151251,1137.1320364016,85000
"1701",85.05,1102.46902383132,981.164278398501,1010.05420099451,1213.79255315519,1007.06409513893,880.640281770995,971.328183915938,1010.67400892966,85050
"1702",85.1,1104.53494270141,780.998558522537,818.122560577015,982.925027963394,850.623945963542,762.878657085825,825.322487316894,836.811932749326,85100
"1703",85.15,1103.8108694856,580.832838646629,626.190920159574,752.057502771662,694.183796788196,645.11703240069,679.316790717893,662.949856569044,85150
"1704",85.2,1098.23281425744,750.272960927223,805.357016008598,963.454027421359,863.118069336849,845.024549683583,851.689960885357,846.486092239325,85200
"1705",85.25,1096.89931985529,929.456972844819,958.519121474221,1176.66785399161,1002.50264470257,983.287501264192,967.927127899132,1003.06019318401,85250
"1706",85.3,1102.63876424594,975.238841422342,950.897337715319,1220.56284822726,1004.09851991446,918.266434227812,979.34093682931,1008.06750301392,85300
"1707",85.35,1111.09099237218,746.317105114295,793.306108961697,973.509876101223,849.930829955043,709.577771780004,830.106486576172,817.124691342322,85350
